Start date:,01/14/2025,Start time:,16:38:40.280
Reading #,Reading
24171,+1.90752795E+00
24172,+1.90736443E+00
24173,+1.90719830E+00
24174,+1.90707572E+00
24175,+1.90748570E+00
24176,+1.90757802E+00
24177,+1.90743302E+00
24178,+1.90734461E+00
24179,+1.90760436E+00
24180,+1.90776267E+00
24181,+1.90756473E+00
24182,+1.90719960E+00
24183,+1.90713232E+00
24184,+1.90700322E+00
24185,+1.90745936E+00
24186,+1.90719699E+00
24187,+1.90714953E+00
24188,+1.90717848E+00
24189,+1.90706112E+00
24190,+1.90725229E+00
24191,+1.90772303E+00
24192,+1.90746197E+00
24193,+1.90729323E+00
24194,+1.90720352E+00
24195,+1.90681727E+00
24196,+1.90717587E+00
24197,+1.90760045E+00
24198,+1.90741450E+00
24199,+1.90729193E+00
24200,+1.90712580E+00
24201,+1.90715214E+00
24202,+1.90762418E+00
24203,+1.90741581E+00
24204,+1.90729062E+00
24205,+1.90720221E+00
24206,+1.90755168E+00
24207,+1.90727471E+00
24208,+1.90717457E+00
24209,+1.90727471E+00
24210,+1.90757933E+00
24211,+1.90714953E+00
24212,+1.90712710E+00
24213,+1.90760045E+00
24214,+1.90758063E+00
24215,+1.90736573E+00
24216,+1.90724576E+00
24217,+1.90690959E+00
24218,+1.90722334E+00
24219,+1.90719960E+00
24220,+1.90717848E+00
24221,+1.90753447E+00
24222,+1.90756212E+00
24223,+1.90741972E+00
24224,+1.90732088E+00
24225,+1.90718239E+00
24226,+1.90727080E+00
24227,+1.90748831E+00
24228,+1.90760436E+00
24229,+1.90741059E+00
24230,+1.90722073E+00
24231,+1.90717326E+00
24232,+1.90727211E+00
24233,+1.90725229E+00
24234,+1.90712188E+00
24235,+1.90713232E+00
24236,+1.90705982E+00
24237,+1.90755429E+00
24238,+1.90743954E+00
24239,+1.90714953E+00
24240,+1.90729845E+00
24241,+1.90741711E+00
24242,+1.90722725E+00
24243,+1.90727211E+00
24244,+1.90721942E+00
24245,+1.90708224E+00
24246,+1.90744345E+00
24247,+1.90772303E+00
24248,+1.90753056E+00
24249,+1.90743693E+00
24250,+1.90753317E+00
24251,+1.90762940E+00
24252,+1.90751465E+00
24253,+1.90727080E+00
24254,+1.90714822E+00
24255,+1.90760176E+00
24256,+1.90805529E+00
24257,+1.90746197E+00
24258,+1.90724576E+00
24259,+1.90719830E+00
24260,+1.90734330E+00
24261,+1.90703478E+00
24262,+1.90738816E+00
24263,+1.90729845E+00
24264,+1.90698862E+00
24265,+1.90765183E+00
24266,+1.90755951E+00
24267,+1.90741320E+00
24268,+1.90750813E+00
24269,+1.90734070E+00
24270,+1.90725098E+00
24271,+1.90719830E+00
24272,+1.90746066E+00
24273,+1.90767035E+00
24274,+1.90753186E+00
24275,+1.90767817E+00
24276,+1.90753578E+00
24277,+1.90743563E+00
24278,+1.90724055E+00
24279,+1.90712840E+00
24280,+1.90722334E+00
24281,+1.90732348E+00
24282,+1.90715996E+00
24283,+1.90713101E+00
24284,+1.90710206E+00
24285,+1.90746327E+00
24286,+1.90770060E+00
24287,+1.90751074E+00
24288,+1.90738947E+00
24289,+1.90767295E+00
24290,+1.90710076E+00
24291,+1.90765183E+00
24292,+1.90762679E+00
24293,+1.90750682E+00
24294,+1.90736573E+00
24295,+1.90719960E+00
24296,+1.90746066E+00
24297,+1.90777180E+00
24298,+1.90757802E+00
24299,+1.90734852E+00
24300,+1.90731566E+00
24301,+1.90712840E+00
24302,+1.90760176E+00
24303,+1.90767817E+00
24304,+1.90720352E+00
24305,+1.90740928E+00
24306,+1.90755820E+00
24307,+1.90736443E+00
24308,+1.90722073E+00
24309,+1.90736834E+00
24310,+1.90726950E+00
24311,+1.90719830E+00
24312,+1.90760436E+00
24313,+1.90769669E+00
24314,+1.90753578E+00
24315,+1.90741450E+00
24316,+1.90724968E+00
24317,+1.90750682E+00
24318,+1.90779423E+00
24319,+1.90760306E+00
24320,+1.90748570E+00
24321,+1.90733678E+00
24322,+1.90724968E+00
24323,+1.90758063E+00
24324,+1.90772042E+00
24325,+1.90756081E+00
24326,+1.90743693E+00
24327,+1.90729193E+00
24328,+1.90722334E+00
24329,+1.90765313E+00
24330,+1.90767035E+00
24331,+1.90789307E+00
24332,+1.90772694E+00
24333,+1.90722464E+00
24334,+1.90731566E+00
24335,+1.90771781E+00
24336,+1.90708094E+00
24337,+1.90757281E+00
24338,+1.90774937E+00
24339,+1.90751335E+00
24340,+1.90741189E+00
24341,+1.90725098E+00
24342,+1.90755299E+00
24343,+1.90748831E+00
24344,+1.90731044E+00
24345,+1.90715344E+00
24346,+1.90712188E+00
24347,+1.90715083E+00
24348,+1.90734330E+00
24349,+1.90736182E+00
24350,+1.90725098E+00
24351,+1.90767165E+00
24352,+1.90771912E+00
24353,+1.90757933E+00
24354,+1.90758194E+00
24355,+1.90774807E+00
24356,+1.90762810E+00
24357,+1.90743693E+00
24358,+1.90729845E+00
24359,+1.90759784E+00
24360,+1.90786934E+00
24361,+1.90765053E+00
24362,+1.90753708E+00
24363,+1.90731435E+00
24364,+1.90722073E+00
24365,+1.90781665E+00
24366,+1.90772433E+00
24367,+1.90751074E+00
24368,+1.90741320E+00
24369,+1.90748570E+00
24370,+1.90748701E+00
24371,+1.90774154E+00
24372,+1.90762940E+00
24373,+1.90748309E+00
24374,+1.90733939E+00
24375,+1.90746197E+00
24376,+1.90763201E+00
24377,+1.90751335E+00
24378,+1.90731696E+00
24379,+1.90744084E+00
24380,+1.90731827E+00
24381,+1.90727211E+00
24382,+1.90786934E+00
24383,+1.90767556E+00
24384,+1.90755951E+00
24385,+1.90736704E+00
24386,+1.90770321E+00
24387,+1.90762810E+00
24388,+1.90743563E+00
24389,+1.90731566E+00
24390,+1.90755299E+00
24391,+1.90756081E+00
24392,+1.90739338E+00
24393,+1.90724707E+00
24394,+1.90755820E+00
24395,+1.90779292E+00
24396,+1.90767948E+00
24397,+1.90750682E+00
24398,+1.90736704E+00
24399,+1.90743824E+00
24400,+1.90772303E+00
24401,+1.90741581E+00
24402,+1.90724968E+00
24403,+1.90767948E+00
24404,+1.90778901E+00
24405,+1.90725098E+00
24406,+1.90779292E+00
24407,+1.90774546E+00
24408,+1.90760176E+00
24409,+1.90748570E+00
24410,+1.90763071E+00
24411,+1.90743693E+00
24412,+1.90748048E+00
24413,+1.90755690E+00
24414,+1.90750422E+00
24415,+1.90760306E+00
24416,+1.90774415E+00
24417,+1.90757802E+00
24418,+1.90740798E+00
24419,+1.90729714E+00
24420,+1.90741711E+00
24421,+1.90739860E+00
24422,+1.90731696E+00
24423,+1.90779031E+00
24424,+1.90777702E+00
24425,+1.90765183E+00
24426,+1.90783778E+00
24427,+1.90731957E+00
24428,+1.90748961E+00
24429,+1.90786934E+00
24430,+1.90813170E+00
24431,+1.90786542E+00
24432,+1.90719830E+00
24433,+1.90765183E+00
24434,+1.90736704E+00
24435,+1.90732088E+00
24436,+1.90755820E+00
24437,+1.90741450E+00
24438,+1.90767948E+00
24439,+1.90757541E+00
24440,+1.90746327E+00
24441,+1.90741711E+00
24442,+1.90729323E+00
24443,+1.90798278E+00
24444,+1.90736965E+00
24445,+1.90765313E+00
24446,+1.90783908E+00
24447,+1.90771781E+00
24448,+1.90719569E+00
24449,+1.90777180E+00
24450,+1.90778901E+00
24451,+1.90764531E+00
24452,+1.90748048E+00
24453,+1.90736704E+00
24454,+1.90765313E+00
24455,+1.90736051E+00
24456,+1.90736965E+00
24457,+1.90757933E+00
24458,+1.90767556E+00
24459,+1.90748961E+00
24460,+1.90734330E+00
24461,+1.90772303E+00
24462,+1.90712580E+00
24463,+1.90717978E+00
24464,+1.90741972E+00
24465,+1.90727080E+00
24466,+1.90751335E+00
24467,+1.90786021E+00
24468,+1.90774154E+00
24469,+1.90791289E+00
24470,+1.90774154E+00
24471,+1.90762679E+00
24472,+1.90786803E+00
24473,+1.90767426E+00
24474,+1.90760567E+00
24475,+1.90779423E+00
24476,+1.90803286E+00
24477,+1.90788916E+00
24478,+1.90779423E+00
24479,+1.90772042E+00
24480,+1.90758324E+00
24481,+1.90779553E+00
24482,+1.90767556E+00
24483,+1.90752925E+00
24484,+1.90746197E+00
24485,+1.90733678E+00
24486,+1.90746066E+00
24487,+1.90746588E+00
24488,+1.90736443E+00
24489,+1.90752925E+00
24490,+1.90746066E+00
24491,+1.90729062E+00
24492,+1.90736704E+00
24493,+1.90748701E+00
24494,+1.90738686E+00
24495,+1.90743041E+00
24496,+1.90788524E+00
24497,+1.90784430E+00
24498,+1.90729584E+00
24499,+1.90748179E+00
24500,+1.90777049E+00
24501,+1.90762940E+00
24502,+1.90748440E+00
24503,+1.90736312E+00
24504,+1.90731566E+00
24505,+1.90791159E+00
24506,+1.90779814E+00
24507,+1.90763071E+00
24508,+1.90762810E+00
24509,+1.90724968E+00
24510,+1.90731957E+00
24511,+1.90745675E+00
24512,+1.90741320E+00
24513,+1.90748309E+00
24514,+1.90789307E+00
24515,+1.90779814E+00
24516,+1.90743824E+00
24517,+1.90784300E+00
24518,+1.90781665E+00
24519,+1.90769799E+00
24520,+1.90757802E+00
24521,+1.90741059E+00
24522,+1.90800391E+00
24523,+1.90819768E+00
24524,+1.90786412E+00
24525,+1.90789438E+00
24526,+1.90774546E+00
24527,+1.90725359E+00
24528,+1.90748570E+00
24529,+1.90734070E+00
24530,+1.90759915E+00
24531,+1.90755690E+00
24532,+1.90693593E+00
24533,+1.90739207E+00
24534,+1.90731435E+00
24535,+1.90765053E+00
24536,+1.90777180E+00
24537,+1.90819377E+00
24538,+1.90793141E+00
24539,+1.90784169E+00
24540,+1.90767817E+00
24541,+1.90758194E+00
24542,+1.90744215E+00
24543,+1.90765444E+00
24544,+1.90795383E+00
24545,+1.90746197E+00
24546,+1.90736312E+00
24547,+1.90752795E+00
24548,+1.90741189E+00
24549,+1.90781796E+00
24550,+1.90791159E+00
24551,+1.90774415E+00
24552,+1.90760436E+00
24553,+1.90748179E+00
24554,+1.90736051E+00
24555,+1.90774807E+00
24556,+1.90793923E+00
24557,+1.90777571E+00
24558,+1.90705982E+00
24559,+1.90733678E+00
24560,+1.90757672E+00
24561,+1.90746458E+00
24562,+1.90750422E+00
24563,+1.90781926E+00
24564,+1.90772042E+00
24565,+1.90753578E+00
24566,+1.90738686E+00
24567,+1.90767817E+00
24568,+1.90795905E+00
24569,+1.90819768E+00
24570,+1.90800913E+00
24571,+1.90784300E+00
24572,+1.90772172E+00
24573,+1.90757933E+00
24574,+1.90750552E+00
24575,+1.90765313E+00
24576,+1.90748309E+00
24577,+1.90741320E+00
24578,+1.90760045E+00
24579,+1.90793401E+00
24580,+1.90786151E+00
24581,+1.90736312E+00
24582,+1.90786151E+00
24583,+1.90789046E+00
24584,+1.90777049E+00
24585,+1.90760306E+00
24586,+1.90745805E+00
24587,+1.90753708E+00
24588,+1.90738294E+00
24589,+1.90769799E+00
24590,+1.90762940E+00
24591,+1.90731696E+00
24592,+1.90753317E+00
24593,+1.90741842E+00
24594,+1.90767165E+00
24595,+1.90776789E+00
24596,+1.90758194E+00
24597,+1.90748309E+00
24598,+1.90763071E+00
24599,+1.90802895E+00
24600,+1.90819247E+00
24601,+1.90800782E+00
24602,+1.90786542E+00
24603,+1.90769799E+00
24604,+1.90762810E+00
24605,+1.90745936E+00
24606,+1.90767817E+00
24607,+1.90755820E+00
24608,+1.90741320E+00
24609,+1.90753317E+00
24610,+1.90707833E+00
24611,+1.90727080E+00
24612,+1.90755429E+00
24613,+1.90739207E+00
24614,+1.90750552E+00
24615,+1.90765053E+00
24616,+1.90795905E+00
24617,+1.90772564E+00
24618,+1.90760306E+00
24619,+1.90746066E+00
24620,+1.90790898E+00
24621,+1.90753708E+00
24622,+1.90763331E+00
24623,+1.90798018E+00
24624,+1.90796166E+00
24625,+1.90777571E+00
24626,+1.90765444E+00
24627,+1.90793793E+00
24628,+1.90774676E+00
24629,+1.90739468E+00
24630,+1.90784039E+00
24631,+1.90791419E+00
24632,+1.90772042E+00
24633,+1.90758194E+00
24634,+1.90794054E+00
24635,+1.90774546E+00
24636,+1.90762418E+00
24637,+1.90746327E+00
24638,+1.90777310E+00
24639,+1.90801173E+00
24640,+1.90786282E+00
24641,+1.90772694E+00
24642,+1.90763201E+00
24643,+1.90760306E+00
24644,+1.90762679E+00
24645,+1.90752925E+00
24646,+1.90779553E+00
24647,+1.90803025E+00
24648,+1.90789177E+00
24649,+1.90755951E+00
24650,+1.90762679E+00
24651,+1.90753447E+00
24652,+1.90786151E+00
24653,+1.90736573E+00
24654,+1.90738686E+00
24655,+1.90746197E+00
24656,+1.90796166E+00
24657,+1.90788916E+00
24658,+1.90777310E+00
24659,+1.90764922E+00
24660,+1.90750943E+00
24661,+1.90769669E+00
24662,+1.90846266E+00
24663,+1.90777180E+00
24664,+1.90802895E+00
24665,+1.90793923E+00
24666,+1.90781535E+00
24667,+1.90767948E+00
24668,+1.90753056E+00
24669,+1.90767817E+00
24670,+1.90790506E+00
24671,+1.90755038E+00
24672,+1.90745545E+00
24673,+1.90776789E+00
24674,+1.90759784E+00
24675,+1.90765053E+00
24676,+1.90756081E+00
24677,+1.90791159E+00
24678,+1.90798148E+00
24679,+1.90786412E+00
24680,+1.90726950E+00
24681,+1.90787064E+00
24682,+1.90745805E+00
24683,+1.90770321E+00
24684,+1.90805137E+00
24685,+1.90793793E+00
24686,+1.90775198E+00
24687,+1.90762810E+00
24688,+1.90750943E+00
24689,+1.90791159E+00
24690,+1.90805398E+00
24691,+1.90788916E+00
24692,+1.90795644E+00
24693,+1.90753578E+00
24694,+1.90772172E+00
24695,+1.90807772E+00
24696,+1.90791028E+00
24697,+1.90777441E+00
24698,+1.90765053E+00
24699,+1.90753056E+00
24700,+1.90784039E+00
24701,+1.90810145E+00
24702,+1.90793793E+00
24703,+1.90779292E+00
24704,+1.90770190E+00
24705,+1.90779553E+00
24706,+1.90774415E+00
24707,+1.90765313E+00
24708,+1.90755820E+00
24709,+1.90743693E+00
24710,+1.90795383E+00
24711,+1.90803155E+00
24712,+1.90783778E+00
24713,+1.90774937E+00
24714,+1.90760567E+00
24715,+1.90762288E+00
24716,+1.90777049E+00
24717,+1.90755559E+00
24718,+1.90784169E+00
24719,+1.90809623E+00
24720,+1.90796296E+00
24721,+1.90774154E+00
24722,+1.90757541E+00
24723,+1.90763071E+00
24724,+1.90800913E+00
24725,+1.90762418E+00
24726,+1.90756081E+00
24727,+1.90786542E+00
24728,+1.90741581E+00
24729,+1.90741842E+00
24730,+1.90777049E+00
24731,+1.90805920E+00
24732,+1.90788916E+00
24733,+1.90807380E+00
24734,+1.90795775E+00
24735,+1.90779031E+00
24736,+1.90769408E+00
24737,+1.90760828E+00
24738,+1.90794315E+00
24739,+1.90776919E+00
24740,+1.90760176E+00
24741,+1.90769277E+00
24742,+1.90812518E+00
24743,+1.90805268E+00
24744,+1.90786151E+00
24745,+1.90769408E+00
24746,+1.90760828E+00
24747,+1.90764922E+00
24748,+1.90762158E+00
24749,+1.90798539E+00
24750,+1.90753056E+00
24751,+1.90795775E+00
24752,+1.90810406E+00
24753,+1.90788916E+00
24754,+1.90779292E+00
24755,+1.90791419E+00
24756,+1.90784169E+00
24757,+1.90767556E+00
24758,+1.90755820E+00
24759,+1.90772303E+00
24760,+1.90809623E+00
24761,+1.90762418E+00
24762,+1.90787064E+00
24763,+1.90809884E+00
24764,+1.90801173E+00
24765,+1.90786803E+00
24766,+1.90774676E+00
24767,+1.90805920E+00
24768,+1.90791680E+00
24769,+1.90774415E+00
24770,+1.90763331E+00
24771,+1.90767687E+00
24772,+1.90779423E+00
24773,+1.90814761E+00
24774,+1.90741581E+00
24775,+1.90739338E+00
24776,+1.90760436E+00
24777,+1.90753186E+00
24778,+1.90782187E+00
24779,+1.90769799E+00
24780,+1.90764922E+00
24781,+1.90828609E+00
24782,+1.90810145E+00
24783,+1.90796166E+00
24784,+1.90781405E+00
24785,+1.90779684E+00
24786,+1.90770190E+00
24787,+1.90772172E+00
24788,+1.90781796E+00
24789,+1.90762940E+00
24790,+1.90779553E+00
24791,+1.90764922E+00
24792,+1.90793010E+00
24793,+1.90817265E+00
24794,+1.90798278E+00
24795,+1.90788916E+00
24796,+1.90805920E+00
24797,+1.90805790E+00
24798,+1.90767817E+00
24799,+1.90800913E+00
24800,+1.90760958E+00
24801,+1.90764661E+00
24802,+1.90760306E+00
24803,+1.90784561E+00
24804,+1.90812127E+00
24805,+1.90795644E+00
24806,+1.90786934E+00
24807,+1.90764792E+00
24808,+1.90772172E+00
24809,+1.90815022E+00
24810,+1.90807902E+00
24811,+1.90774937E+00
24812,+1.90821620E+00
24813,+1.90805659E+00
24814,+1.90791419E+00
24815,+1.90774415E+00
24816,+1.90762288E+00
24817,+1.90800521E+00
24818,+1.90852733E+00
24819,+1.90769799E+00
24820,+1.90736704E+00
24821,+1.90812127E+00
24822,+1.90757933E+00
24823,+1.90796427E+00
24824,+1.90817395E+00
24825,+1.90796036E+00
24826,+1.90784430E+00
24827,+1.90769930E+00
24828,+1.90764792E+00
24829,+1.90788655E+00
24830,+1.90822272E+00
24831,+1.90803808E+00
24832,+1.90786934E+00
24833,+1.90800782E+00
24834,+1.90786021E+00
24835,+1.90808293E+00
24836,+1.90763201E+00
24837,+1.90772042E+00
24838,+1.90771781E+00
24839,+1.90767426E+00
24840,+1.90786542E+00
24841,+1.90826888E+00
24842,+1.90812779E+00
24843,+1.90772433E+00
24844,+1.90814761E+00
24845,+1.90743954E+00
24846,+1.90743563E+00
24847,+1.90803155E+00
24848,+1.90812257E+00
24849,+1.90796166E+00
24850,+1.90803286E+00
24851,+1.90772042E+00
24852,+1.90781405E+00
24853,+1.90822142E+00
24854,+1.90810014E+00
24855,+1.90793923E+00
24856,+1.90776658E+00
24857,+1.90765313E+00
24858,+1.90784430E+00
24859,+1.90769277E+00
24860,+1.90800391E+00
24861,+1.90782448E+00
24862,+1.90802764E+00
24863,+1.90791811E+00
24864,+1.90774546E+00
24865,+1.90762810E+00
24866,+1.90781535E+00
24867,+1.90779031E+00
24868,+1.90770060E+00
24869,+1.90767295E+00
24870,+1.90805659E+00
24871,+1.90810536E+00
24872,+1.90757541E+00
24873,+1.90775328E+00
24874,+1.90769930E+00
24875,+1.90791289E+00
24876,+1.90819507E+00
24877,+1.90847987E+00
24878,+1.90813170E+00
24879,+1.90816612E+00
24880,+1.90805398E+00
24881,+1.90791941E+00
24882,+1.90776789E+00
24883,+1.90764792E+00
24884,+1.90772172E+00
24885,+1.90736182E+00
24886,+1.90762549E+00
24887,+1.90753186E+00
24888,+1.90776919E+00
24889,+1.90807250E+00
24890,+1.90765574E+00
24891,+1.90777441E+00
24892,+1.90797887E+00
24893,+1.90786412E+00
24894,+1.90779553E+00
24895,+1.90767295E+00
24896,+1.90795775E+00
24897,+1.90791419E+00
24898,+1.90817526E+00
24899,+1.90803286E+00
24900,+1.90786542E+00
24901,+1.90772172E+00
24902,+1.90800130E+00
24903,+1.90826758E+00
24904,+1.90805398E+00
24905,+1.90793141E+00
24906,+1.90776789E+00
24907,+1.90767556E+00
24908,+1.90803155E+00
24909,+1.90820160E+00
24910,+1.90802764E+00
24911,+1.90751465E+00
24912,+1.90774285E+00
24913,+1.90769799E+00
24914,+1.90760697E+00
24915,+1.90800652E+00
24916,+1.90816873E+00
24917,+1.90802764E+00
24918,+1.90786673E+00
24919,+1.90774546E+00
24920,+1.90802634E+00
24921,+1.90829261E+00
24922,+1.90810406E+00
24923,+1.90796557E+00
24924,+1.90784300E+00
24925,+1.90769799E+00
24926,+1.90808293E+00
24927,+1.90825037E+00
24928,+1.90807641E+00
24929,+1.90758063E+00
24930,+1.90822011E+00
24931,+1.90819116E+00
24932,+1.90800391E+00
24933,+1.90814239E+00
24934,+1.90795905E+00
24935,+1.90783778E+00
24936,+1.90755038E+00
24937,+1.90751074E+00
24938,+1.90783908E+00
24939,+1.90821359E+00
24940,+1.90812518E+00
24941,+1.90826888E+00
24942,+1.90809753E+00
24943,+1.90798148E+00
24944,+1.90786803E+00
24945,+1.90772433E+00
24946,+1.90769669E+00
24947,+1.90817917E+00
24948,+1.90817656E+00
24949,+1.90808293E+00
24950,+1.90788524E+00
24951,+1.90779292E+00
24952,+1.90767687E+00
24953,+1.90781796E+00
24954,+1.90771912E+00
24955,+1.90767165E+00
24956,+1.90800782E+00
24957,+1.90827279E+00
24958,+1.90807641E+00
24959,+1.90789438E+00
24960,+1.90782057E+00
24961,+1.90777049E+00
24962,+1.90810145E+00
24963,+1.90819377E+00
24964,+1.90805659E+00
24965,+1.90793271E+00
24966,+1.90826758E+00
24967,+1.90810275E+00
24968,+1.90801043E+00
24969,+1.90786282E+00
24970,+1.90800782E+00
24971,+1.90781926E+00
24972,+1.90769669E+00
24973,+1.90800391E+00
24974,+1.90829131E+00
24975,+1.90812388E+00
24976,+1.90767035E+00
24977,+1.90809884E+00
24978,+1.90829522E+00
24979,+1.90808032E+00
24980,+1.90788394E+00
24981,+1.90775067E+00
24982,+1.90751204E+00
24983,+1.90782448E+00
24984,+1.90769408E+00
24985,+1.90782318E+00
24986,+1.90787195E+00
24987,+1.90765183E+00
24988,+1.90789046E+00
24989,+1.90829522E+00
24990,+1.90850621E+00
24991,+1.90820421E+00
24992,+1.90819638E+00
24993,+1.90812518E+00
24994,+1.90759784E+00
24995,+1.90810275E+00
24996,+1.90821750E+00
24997,+1.90805268E+00
24998,+1.90793532E+00
24999,+1.90781535E+00
25000,+1.90805398E+00
25001,+1.90793532E+00
25002,+1.90781274E+00
25003,+1.90796166E+00
25004,+1.90767817E+00
25005,+1.90770451E+00
25006,+1.90762027E+00
25007,+1.90798409E+00
25008,+1.90815283E+00
25009,+1.90779162E+00
25010,+1.90819638E+00
25011,+1.90783908E+00
25012,+1.90807902E+00
25013,+1.90829392E+00
25014,+1.90812257E+00
25015,+1.90801043E+00
25016,+1.90793793E+00
25017,+1.90774937E+00
25018,+1.90800521E+00
25019,+1.90824776E+00
25020,+1.90819899E+00
25021,+1.90805398E+00
25022,+1.90789177E+00
25023,+1.90786673E+00
25024,+1.90786412E+00
25025,+1.90777441E+00
25026,+1.90798148E+00
25027,+1.90791028E+00
25028,+1.90779162E+00
25029,+1.90760045E+00
25030,+1.90760176E+00
25031,+1.90800913E+00
25032,+1.90819377E+00
25033,+1.90810145E+00
25034,+1.90795644E+00
25035,+1.90784169E+00
25036,+1.90813301E+00
25037,+1.90800521E+00
25038,+1.90781535E+00
25039,+1.90803155E+00
25040,+1.90837033E+00
25041,+1.90781405E+00
25042,+1.90798148E+00
25043,+1.90835729E+00
25044,+1.90822272E+00
25045,+1.90805529E+00
25046,+1.90791159E+00
25047,+1.90822794E+00
25048,+1.90805659E+00
25049,+1.90779031E+00
25050,+1.90819768E+00
25051,+1.90807511E+00
25052,+1.90796427E+00
25053,+1.90783517E+00
25054,+1.90815022E+00
25055,+1.90802503E+00
25056,+1.90789177E+00
25057,+1.90802503E+00
25058,+1.90871328E+00
25059,+1.90800652E+00
25060,+1.90836381E+00
25061,+1.90832026E+00
25062,+1.90815022E+00
25063,+1.90801043E+00
25064,+1.90786412E+00
25065,+1.90857871E+00
25066,+1.90834008E+00
25067,+1.90819377E+00
25068,+1.90805659E+00
25069,+1.90774676E+00
25070,+1.90770060E+00
25071,+1.90816743E+00
25072,+1.90829653E+00
25073,+1.90805659E+00
25074,+1.90834008E+00
25075,+1.90820160E+00
25076,+1.90819768E+00
25077,+1.90798148E+00
25078,+1.90791419E+00
25079,+1.90803025E+00
25080,+1.90798409E+00
25081,+1.90788785E+00
25082,+1.90776789E+00
25083,+1.90805790E+00
25084,+1.90836512E+00
25085,+1.90822011E+00
25086,+1.90803286E+00
25087,+1.90841519E+00
25088,+1.90822272E+00
25089,+1.90802895E+00
25090,+1.90827019E+00
25091,+1.90810014E+00
25092,+1.90801173E+00
25093,+1.90786412E+00
25094,+1.90788524E+00
25095,+1.90831243E+00
25096,+1.90821750E+00
25097,+1.90815152E+00
25098,+1.90810406E+00
25099,+1.90829131E+00
25100,+1.90812518E+00
25101,+1.90793401E+00
25102,+1.90781665E+00
25103,+1.90800391E+00
25104,+1.90767817E+00
25105,+1.90812649E+00
25106,+1.90810014E+00
25107,+1.90803155E+00
25108,+1.90788655E+00
25109,+1.90776919E+00
25110,+1.90786021E+00
25111,+1.90801173E+00
25112,+1.90793923E+00
25113,+1.90803155E+00
25114,+1.90788916E+00
25115,+1.90829392E+00
25116,+1.90810667E+00
25117,+1.90798539E+00
25118,+1.90784039E+00
25119,+1.90810275E+00
25120,+1.90838755E+00
25121,+1.90824776E+00
25122,+1.90804876E+00
25123,+1.90793271E+00
25124,+1.90784561E+00
25125,+1.90824124E+00
25126,+1.90833878E+00
25127,+1.90824384E+00
25128,+1.90810145E+00
25129,+1.90793401E+00
25130,+1.90829522E+00
25131,+1.90812518E+00
25132,+1.90859723E+00
25133,+1.90781796E+00
25134,+1.90800913E+00
25135,+1.90788785E+00
25136,+1.90783517E+00
25137,+1.90819507E+00
25138,+1.90802895E+00
25139,+1.90793662E+00
25140,+1.90798278E+00
25141,+1.90855107E+00
25142,+1.90798670E+00
25143,+1.90828870E+00
25144,+1.90833617E+00
25145,+1.90824384E+00
25146,+1.90807902E+00
25147,+1.90798148E+00
25148,+1.90784300E+00
25149,+1.90836381E+00
25150,+1.90786282E+00
25151,+1.90817526E+00
25152,+1.90810406E+00
25153,+1.90802895E+00
25154,+1.90822142E+00
25155,+1.90825167E+00
25156,+1.90810014E+00
25157,+1.90798148E+00
25158,+1.90786673E+00
25159,+1.90821620E+00
25160,+1.90844023E+00
25161,+1.90798409E+00
25162,+1.90831635E+00
25163,+1.90812388E+00
25164,+1.90798018E+00
25165,+1.90819768E+00
25166,+1.90807641E+00
25167,+1.90795775E+00
25168,+1.90783908E+00
25169,+1.90800521E+00
25170,+1.90789177E+00
25171,+1.90812779E+00
25172,+1.90843371E+00
25173,+1.90834008E+00
25174,+1.90791550E+00
25175,+1.90841128E+00
25176,+1.90834138E+00
25177,+1.90853125E+00
25178,+1.90833878E+00
25179,+1.90817265E+00
25180,+1.90803025E+00
25181,+1.90793532E+00
25182,+1.90781665E+00
25183,+1.90788264E+00
25184,+1.90824906E+00
25185,+1.90815022E+00
25186,+1.90808032E+00
25187,+1.90791028E+00
25188,+1.90795905E+00
25189,+1.90835990E+00
25190,+1.90834008E+00
25191,+1.90819507E+00
25192,+1.90803155E+00
25193,+1.90786934E+00
25194,+1.90821881E+00
25195,+1.90788524E+00
25196,+1.90807902E+00
25197,+1.90796036E+00
25198,+1.90843110E+00
25199,+1.90838233E+00
25200,+1.90859462E+00
25201,+1.90793923E+00
25202,+1.90817134E+00
25203,+1.90805790E+00
25204,+1.90800913E+00
25205,+1.90776919E+00
25206,+1.90784039E+00
25207,+1.90803155E+00
25208,+1.90791028E+00
25209,+1.90798278E+00
25210,+1.90836512E+00
25211,+1.90838885E+00
25212,+1.90825037E+00
25213,+1.90824645E+00
25214,+1.90798148E+00
25215,+1.90815022E+00
25216,+1.90801043E+00
25217,+1.90791680E+00
25218,+1.90795905E+00
25219,+1.90805137E+00
25220,+1.90785890E+00
25221,+1.90827279E+00
25222,+1.90845744E+00
25223,+1.90827019E+00
25224,+1.90817656E+00
25225,+1.90803547E+00
25226,+1.90793532E+00
25227,+1.90781926E+00
25228,+1.90791550E+00
25229,+1.90786542E+00
25230,+1.90791419E+00
25231,+1.90828870E+00
25232,+1.90843240E+00
25233,+1.90822142E+00
25234,+1.90810536E+00
25235,+1.90798018E+00
25236,+1.90795775E+00
25237,+1.90813040E+00
25238,+1.90817656E+00
25239,+1.90820160E+00
25240,+1.90855498E+00
25241,+1.90867495E+00
25242,+1.90850621E+00
25243,+1.90833747E+00
25244,+1.90822142E+00
