Start date:,01/14/2025,Start time:,16:46:06.690
Reading #,Reading
24709,+2.85991105E-01
24710,+2.85991366E-01
24711,+2.85984116E-01
24712,+2.85974623E-01
24713,+2.85978978E-01
24714,+2.85981742E-01
24715,+2.85974623E-01
24716,+2.85975145E-01
24717,+2.85969224E-01
24718,+2.85976474E-01
24719,+2.85965782E-01
24720,+2.85969746E-01
24721,+2.85969746E-01
24722,+2.85961844E-01
24723,+2.85969746E-01
24724,+2.85969224E-01
24725,+2.85969485E-01
24726,+2.85972380E-01
24727,+2.85969485E-01
24728,+2.85966982E-01
24729,+2.85960253E-01
24730,+2.85965130E-01
24731,+2.85959862E-01
24732,+2.85967373E-01
24733,+2.85964609E-01
24734,+2.85960253E-01
24735,+2.85950369E-01
24736,+2.85950891E-01
24737,+2.85953264E-01
24738,+2.85950891E-01
24739,+2.85943511E-01
24740,+2.85953134E-01
24741,+2.85945884E-01
24742,+2.85948388E-01
24743,+2.85946145E-01
24744,+2.85933627E-01
24745,+2.85943641E-01
24746,+2.85938634E-01
24747,+2.85943119E-01
24748,+2.85943380E-01
24749,+2.85941398E-01
24750,+2.85943511E-01
24751,+2.85941398E-01
24752,+2.85939156E-01
24753,+2.85936261E-01
24754,+2.85941268E-01
24755,+2.85943380E-01
24756,+2.85938895E-01
24757,+2.85936261E-01
24758,+2.85934540E-01
24759,+2.85929533E-01
24760,+2.85927029E-01
24761,+2.85924786E-01
24762,+2.85919779E-01
24763,+2.85919779E-01
24764,+2.85919257E-01
24765,+2.85921761E-01
24766,+2.85915033E-01
24767,+2.85912660E-01
24768,+2.85912138E-01
24769,+2.85915163E-01
24770,+2.85918058E-01
24771,+2.85920170E-01
24772,+2.85920040E-01
24773,+2.85915033E-01
24774,+2.85914902E-01
24775,+2.85919127E-01
24776,+2.85915033E-01
24777,+2.85915033E-01
24778,+2.85912399E-01
24779,+2.85914772E-01
24780,+2.85908044E-01
24781,+2.85903428E-01
24782,+2.85905670E-01
24783,+2.85903428E-01
24784,+2.85905540E-01
24785,+2.85898551E-01
24786,+2.85898551E-01
24787,+2.85891823E-01
24788,+2.85898290E-01
24789,+2.85891040E-01
24790,+2.85891170E-01
24791,+2.85888797E-01
24792,+2.85898290E-01
24793,+2.85893544E-01
24794,+2.85891170E-01
24795,+2.85886294E-01
24796,+2.85896047E-01
24797,+2.85893544E-01
24798,+2.85886163E-01
24799,+2.85889189E-01
24800,+2.85879174E-01
24801,+2.85886815E-01
24802,+2.85888667E-01
24803,+2.85886815E-01
24804,+2.85879174E-01
24805,+2.85876801E-01
24806,+2.85879435E-01
24807,+2.85872576E-01
24808,+2.85874689E-01
24809,+2.85869942E-01
24810,+2.85877453E-01
24811,+2.85865457E-01
24812,+2.85865326E-01
24813,+2.85865326E-01
24814,+2.85865326E-01
24815,+2.85860450E-01
24816,+2.85865066E-01
24817,+2.85867047E-01
24818,+2.85867439E-01
24819,+2.85865457E-01
24820,+2.85862432E-01
24821,+2.85860971E-01
24822,+2.85860450E-01
24823,+2.85860580E-01
24824,+2.85862562E-01
24825,+2.85862432E-01
24826,+2.85863084E-01
24827,+2.85862692E-01
24828,+2.85855834E-01
24829,+2.85850957E-01
24830,+2.85853069E-01
24831,+2.85848584E-01
24832,+2.85851348E-01
24833,+2.85848323E-01
24834,+2.85841464E-01
24835,+2.85839221E-01
24836,+2.85846341E-01
24837,+2.85843577E-01
24838,+2.85843968E-01
24839,+2.85841595E-01
24840,+2.85839091E-01
24841,+2.85844359E-01
24842,+2.85838569E-01
24843,+2.85839352E-01
24844,+2.85833953E-01
24845,+2.85839221E-01
24846,+2.85836848E-01
24847,+2.85838830E-01
24848,+2.85831972E-01
24849,+2.85834084E-01
24850,+2.85839743E-01
24851,+2.85834214E-01
24852,+2.85826703E-01
24853,+2.85824461E-01
24854,+2.85820497E-01
24855,+2.85822218E-01
24856,+2.85824852E-01
24857,+2.85822870E-01
24858,+2.85822479E-01
24859,+2.85815098E-01
24860,+2.85820236E-01
24861,+2.85813377E-01
24862,+2.85815359E-01
24863,+2.85819845E-01
24864,+2.85820106E-01
24865,+2.85817863E-01
24866,+2.85815359E-01
24867,+2.85810222E-01
24868,+2.85817863E-01
24869,+2.85810743E-01
24870,+2.85812725E-01
24871,+2.85808762E-01
24872,+2.85810222E-01
24873,+2.85810874E-01
24874,+2.85813117E-01
24875,+2.85810874E-01
24876,+2.85800599E-01
24877,+2.85801120E-01
24878,+2.85798617E-01
24879,+2.85803754E-01
24880,+2.85796113E-01
24881,+2.85796113E-01
24882,+2.85797026E-01
24883,+2.85789515E-01
24884,+2.85793870E-01
24885,+2.85788863E-01
24886,+2.85784378E-01
24887,+2.85793479E-01
24888,+2.85791497E-01
24889,+2.85798356E-01
24890,+2.85788472E-01
24891,+2.85792019E-01
24892,+2.85786620E-01
24893,+2.85788733E-01
24894,+2.85784899E-01
24895,+2.85784508E-01
24896,+2.85786490E-01
24897,+2.85791888E-01
24898,+2.85783986E-01
24899,+2.85780153E-01
24900,+2.85777519E-01
24901,+2.85777128E-01
24902,+2.85775146E-01
24903,+2.85767765E-01
24904,+2.85769617E-01
24905,+2.85763149E-01
24906,+2.85773164E-01
24907,+2.85770269E-01
24908,+2.85762889E-01
24909,+2.85762889E-01
24910,+2.85764870E-01
24911,+2.85763019E-01
24912,+2.85770008E-01
24913,+2.85765653E-01
24914,+2.85765392E-01
24915,+2.85763019E-01
24916,+2.85768157E-01
24917,+2.85767896E-01
24918,+2.85765392E-01
24919,+2.85763280E-01
24920,+2.85765262E-01
24921,+2.85758403E-01
24922,+2.85758403E-01
24923,+2.85753657E-01
24924,+2.85754309E-01
24925,+2.85750892E-01
24926,+2.85746537E-01
24927,+2.85736653E-01
24928,+2.85746537E-01
24929,+2.85744294E-01
24930,+2.85736914E-01
24931,+2.85739026E-01
24932,+2.85737044E-01
24933,+2.85739157E-01
24934,+2.85741269E-01
24935,+2.85741530E-01
24936,+2.85737305E-01
24937,+2.85746146E-01
24938,+2.85744425E-01
24939,+2.85739679E-01
24940,+2.85734671E-01
24941,+2.85746928E-01
24942,+2.85732037E-01
24943,+2.85738635E-01
24944,+2.85739418E-01
24945,+2.85732037E-01
24946,+2.85729664E-01
24947,+2.85725179E-01
24948,+2.85730186E-01
24949,+2.85725179E-01
24950,+2.85725309E-01
24951,+2.85717798E-01
24952,+2.85722284E-01
24953,+2.85718059E-01
24954,+2.85713574E-01
24955,+2.85722805E-01
24956,+2.85718059E-01
24957,+2.85713313E-01
24958,+2.85713574E-01
24959,+2.85717798E-01
24960,+2.85715425E-01
24961,+2.85715295E-01
24962,+2.85712791E-01
24963,+2.85717798E-01
24964,+2.85713313E-01
24965,+2.85708306E-01
24966,+2.85716077E-01
24967,+2.85710679E-01
24968,+2.85710809E-01
24969,+2.85703690E-01
24970,+2.85705671E-01
24971,+2.85699074E-01
24972,+2.85701577E-01
24973,+2.85701447E-01
24974,+2.85687208E-01
24975,+2.85691693E-01
24976,+2.85694327E-01
24977,+2.85684574E-01
24978,+2.85691824E-01
24979,+2.85689320E-01
24980,+2.85686686E-01
24981,+2.85687077E-01
24982,+2.85684704E-01
24983,+2.85701186E-01
24984,+2.85687338E-01
24985,+2.85687338E-01
24986,+2.85689059E-01
24987,+2.85682722E-01
24988,+2.85684704E-01
24989,+2.85675864E-01
24990,+2.85682461E-01
24991,+2.85687208E-01
24992,+2.85685095E-01
24993,+2.85680349E-01
24994,+2.85675211E-01
24995,+2.85672969E-01
24996,+2.85672447E-01
24997,+2.85672708E-01
24998,+2.85670465E-01
24999,+2.85667831E-01
25000,+2.85668483E-01
25001,+2.85665980E-01
25002,+2.85663346E-01
25003,+2.85663346E-01
25004,+2.85663085E-01
25005,+2.85663737E-01
25006,+2.85658730E-01
25007,+2.85663346E-01
25008,+2.85666110E-01
25009,+2.85662954E-01
25010,+2.85662693E-01
25011,+2.85663346E-01
25012,+2.85655835E-01
25013,+2.85658860E-01
25014,+2.85656226E-01
25015,+2.85661103E-01
25016,+2.85658860E-01
25017,+2.85647125E-01
25018,+2.85649237E-01
25019,+2.85647125E-01
25020,+2.85644491E-01
25021,+2.85647255E-01
25022,+2.85639614E-01
25023,+2.85634867E-01
25024,+2.85634737E-01
25025,+2.85634998E-01
25026,+2.85644621E-01
25027,+2.85635259E-01
25028,+2.85632364E-01
25029,+2.85642509E-01
25030,+2.85641596E-01
25031,+2.85642509E-01
25032,+2.85644491E-01
25033,+2.85639353E-01
25034,+2.85632364E-01
25035,+2.85634998E-01
25036,+2.85634737E-01
25037,+2.85622741E-01
25038,+2.85639614E-01
25039,+2.85632886E-01
25040,+2.85632755E-01
25041,+2.85632494E-01
25042,+2.85620368E-01
25043,+2.85620628E-01
25044,+2.85625114E-01
25045,+2.85612857E-01
25046,+2.85618255E-01
25047,+2.85617734E-01
25048,+2.85610614E-01
25049,+2.85615882E-01
25050,+2.85611397E-01
25051,+2.85601252E-01
25052,+2.85618777E-01
25053,+2.85611005E-01
25054,+2.85618516E-01
25055,+2.85617994E-01
25056,+2.85618386E-01
25057,+2.85606259E-01
25058,+2.85608241E-01
25059,+2.85615752E-01
25060,+2.85604016E-01
25061,+2.85608241E-01
25062,+2.85615491E-01
25063,+2.85608632E-01
25064,+2.85603886E-01
25065,+2.85599270E-01
25066,+2.85599792E-01
25067,+2.85592411E-01
25068,+2.85587534E-01
25069,+2.85597027E-01
25070,+2.85597027E-01
25071,+2.85580415E-01
25072,+2.85594263E-01
25073,+2.85591889E-01
25074,+2.85584509E-01
25075,+2.85587404E-01
25076,+2.85579893E-01
25077,+2.85589777E-01
25078,+2.85592150E-01
25079,+2.85590038E-01
25080,+2.85585031E-01
25081,+2.85584900E-01
25082,+2.85582788E-01
25083,+2.85580415E-01
25084,+2.85572643E-01
25085,+2.85580545E-01
25086,+2.85585292E-01
25087,+2.85582658E-01
25088,+2.85580284E-01
25089,+2.85575669E-01
25090,+2.85570792E-01
25091,+2.85575277E-01
25092,+2.85568810E-01
25093,+2.85568549E-01
25094,+2.85560647E-01
25095,+2.85565915E-01
25096,+2.85568158E-01
25097,+2.85563542E-01
25098,+2.85553919E-01
25099,+2.85564324E-01
25100,+2.85566567E-01
25101,+2.85563411E-01
25102,+2.85560516E-01
25103,+2.85556553E-01
25104,+2.85561038E-01
25105,+2.85564064E-01
25106,+2.85556422E-01
25107,+2.85558535E-01
25108,+2.85556031E-01
25109,+2.85556161E-01
25110,+2.85556292E-01
25111,+2.85546799E-01
25112,+2.85549172E-01
25113,+2.85549172E-01
25114,+2.85547060E-01
25115,+2.85537437E-01
25116,+2.85544296E-01
25117,+2.85542314E-01
25118,+2.85537306E-01
25119,+2.85540071E-01
25120,+2.85532951E-01
25121,+2.85525701E-01
25122,+2.85542705E-01
25123,+2.85536915E-01
25124,+2.85539940E-01
25125,+2.85537828E-01
25126,+2.85530187E-01
25127,+2.85537828E-01
25128,+2.85537698E-01
25129,+2.85532169E-01
25130,+2.85530317E-01
25131,+2.85535325E-01
25132,+2.85520694E-01
25133,+2.85537176E-01
25134,+2.85539810E-01
25135,+2.85526223E-01
25136,+2.85525441E-01
25137,+2.85520955E-01
25138,+2.85523720E-01
25139,+2.85520955E-01
25140,+2.85513705E-01
25141,+2.85513575E-01
25142,+2.85513575E-01
25143,+2.85509350E-01
25144,+2.85513966E-01
25145,+2.85513705E-01
25146,+2.85510941E-01
25147,+2.85509089E-01
25148,+2.85506977E-01
25149,+2.85511854E-01
25150,+2.85518843E-01
25151,+2.85511462E-01
25152,+2.85509350E-01
25153,+2.85512115E-01
25154,+2.85506716E-01
25155,+2.85503952E-01
25156,+2.85507107E-01
25157,+2.85507368E-01
25158,+2.85504734E-01
25159,+2.85501839E-01
25160,+2.85501970E-01
25161,+2.85489973E-01
25162,+2.85499596E-01
25163,+2.85494328E-01
25164,+2.85497615E-01
25165,+2.85490234E-01
25166,+2.85492216E-01
25167,+2.85494720E-01
25168,+2.85482723E-01
25169,+2.85485879E-01
25170,+2.85482723E-01
25171,+2.85487339E-01
25172,+2.85487861E-01
25173,+2.85489973E-01
25174,+2.85482984E-01
25175,+2.85487600E-01
25176,+2.85480741E-01
25177,+2.85478238E-01
25178,+2.85482723E-01
25179,+2.85477847E-01
25180,+2.85482332E-01
25181,+2.85482723E-01
25182,+2.85478238E-01
25183,+2.85468876E-01
25184,+2.85466502E-01
25185,+2.85473622E-01
25186,+2.85475995E-01
25187,+2.85468615E-01
25188,+2.85468615E-01
25189,+2.85463738E-01
25190,+2.85459252E-01
25191,+2.85459122E-01
25192,+2.85454376E-01
25193,+2.85454506E-01
25194,+2.85466502E-01
25195,+2.85461234E-01
25196,+2.85458992E-01
25197,+2.85459644E-01
25198,+2.85459252E-01
25199,+2.85458861E-01
25200,+2.85457010E-01
25201,+2.85459122E-01
25202,+2.85452394E-01
25203,+2.85454637E-01
25204,+2.85456488E-01
25205,+2.85453984E-01
25206,+2.85454245E-01
25207,+2.85446865E-01
25208,+2.85440528E-01
25209,+2.85444492E-01
25210,+2.85447387E-01
25211,+2.85447387E-01
25212,+2.85437763E-01
25213,+2.85438155E-01
25214,+2.85435260E-01
25215,+2.85430383E-01
25216,+2.85430644E-01
25217,+2.85430905E-01
25218,+2.85432235E-01
25219,+2.85430513E-01
25220,+2.85435260E-01
25221,+2.85433017E-01
25222,+2.85437894E-01
25223,+2.85437503E-01
25224,+2.85428010E-01
25225,+2.85425898E-01
25226,+2.85433408E-01
25227,+2.85430905E-01
25228,+2.85430513E-01
25229,+2.85421021E-01
25230,+2.85423785E-01
25231,+2.85421151E-01
25232,+2.85418778E-01
25233,+2.85411919E-01
25234,+2.85416927E-01
25235,+2.85416144E-01
25236,+2.85409155E-01
25237,+2.85416144E-01
25238,+2.85409546E-01
25239,+2.85411398E-01
25240,+2.85409155E-01
25241,+2.85409285E-01
25242,+2.85411789E-01
25243,+2.85414293E-01
25244,+2.85416144E-01
25245,+2.85407303E-01
25246,+2.85409155E-01
25247,+2.85406130E-01
25248,+2.85406782E-01
25249,+2.85404278E-01
25250,+2.85402035E-01
25251,+2.85412180E-01
25252,+2.85407173E-01
25253,+2.85389909E-01
25254,+2.85397680E-01
25255,+2.85390039E-01
25256,+2.85387666E-01
25257,+2.85388188E-01
25258,+2.85397680E-01
25259,+2.85390170E-01
25260,+2.85383180E-01
25261,+2.85387927E-01
25262,+2.85382920E-01
25263,+2.85380807E-01
25264,+2.85381068E-01
25265,+2.85383050E-01
25266,+2.85390822E-01
25267,+2.85383311E-01
25268,+2.85387927E-01
25269,+2.85383050E-01
25270,+2.85380677E-01
25271,+2.85380938E-01
25272,+2.85378173E-01
25273,+2.85380938E-01
25274,+2.85377912E-01
25275,+2.85378304E-01
25276,+2.85380807E-01
25277,+2.85373166E-01
25278,+2.85369072E-01
25279,+2.85366829E-01
25280,+2.85366829E-01
25281,+2.85366177E-01
25282,+2.85368811E-01
25283,+2.85359188E-01
25284,+2.85356684E-01
25285,+2.85359840E-01
25286,+2.85361822E-01
25287,+2.85357467E-01
25288,+2.85359188E-01
25289,+2.85359318E-01
25290,+2.85357075E-01
25291,+2.85363804E-01
25292,+2.85358796E-01
25293,+2.85356945E-01
25294,+2.85369463E-01
25295,+2.85356945E-01
25296,+2.85349826E-01
25297,+2.85350217E-01
25298,+2.85359710E-01
25299,+2.85354572E-01
25300,+2.85345210E-01
25301,+2.85350217E-01
25302,+2.85345079E-01
25303,+2.85340594E-01
25304,+2.85342836E-01
25305,+2.85344949E-01
25306,+2.85332822E-01
25307,+2.85326224E-01
25308,+2.85338221E-01
25309,+2.85333213E-01
25310,+2.85325833E-01
25311,+2.85333213E-01
25312,+2.85328467E-01
25313,+2.85330840E-01
25314,+2.85335586E-01
25315,+2.85335586E-01
25316,+2.85330579E-01
25317,+2.85328858E-01
25318,+2.85328206E-01
25319,+2.85328467E-01
25320,+2.85338481E-01
25321,+2.85323460E-01
25322,+2.85331231E-01
25323,+2.85330840E-01
25324,+2.85321087E-01
25325,+2.85321478E-01
25326,+2.85316601E-01
25327,+2.85309351E-01
25328,+2.85321478E-01
25329,+2.85307108E-01
25330,+2.85311985E-01
25331,+2.85313967E-01
25332,+2.85302101E-01
25333,+2.85307500E-01
25334,+2.85307500E-01
25335,+2.85299858E-01
25336,+2.85304735E-01
25337,+2.85312116E-01
25338,+2.85304344E-01
25339,+2.85304996E-01
25340,+2.85304866E-01
25341,+2.85305387E-01
25342,+2.85305257E-01
25343,+2.85304735E-01
25344,+2.85297485E-01
25345,+2.85297877E-01
25346,+2.85300250E-01
25347,+2.85295503E-01
25348,+2.85305387E-01
25349,+2.85294982E-01
25350,+2.85288253E-01
25351,+2.85290235E-01
25352,+2.85283116E-01
25353,+2.85290887E-01
25354,+2.85285489E-01
25355,+2.85292608E-01
25356,+2.85288253E-01
25357,+2.85276387E-01
25358,+2.85278630E-01
25359,+2.85276257E-01
25360,+2.85276648E-01
25361,+2.85282724E-01
25362,+2.85285750E-01
25363,+2.85276518E-01
25364,+2.85281525E-01
25365,+2.85282985E-01
25366,+2.85281525E-01
25367,+2.85273623E-01
25368,+2.85275996E-01
25369,+2.85280612E-01
25370,+2.85283507E-01
25371,+2.85276257E-01
25372,+2.85268746E-01
25373,+2.85272032E-01
25374,+2.85267286E-01
25375,+2.85261757E-01
25376,+2.85266895E-01
25377,+2.85259645E-01
25378,+2.85264652E-01
25379,+2.85264130E-01
25380,+2.85264522E-01
25381,+2.85255681E-01
25382,+2.85255159E-01
25383,+2.85257402E-01
25384,+2.85257011E-01
25385,+2.85255159E-01
25386,+2.85262018E-01
25387,+2.85252917E-01
25388,+2.85254898E-01
25389,+2.85252656E-01
25390,+2.85249891E-01
25391,+2.85248170E-01
25392,+2.85255159E-01
25393,+2.85252525E-01
25394,+2.85255029E-01
25395,+2.85249630E-01
25396,+2.85248040E-01
25397,+2.85243685E-01
25398,+2.85238286E-01
25399,+2.85238808E-01
25400,+2.85233279E-01
25401,+2.85238156E-01
25402,+2.85238547E-01
25403,+2.85233018E-01
25404,+2.85228794E-01
25405,+2.85231428E-01
25406,+2.85229185E-01
25407,+2.85231297E-01
25408,+2.85238678E-01
25409,+2.85233149E-01
25410,+2.85228402E-01
25411,+2.85228924E-01
25412,+2.85228533E-01
25413,+2.85229185E-01
25414,+2.85228794E-01
25415,+2.85228402E-01
25416,+2.85229185E-01
25417,+2.85226551E-01
25418,+2.85219823E-01
25419,+2.85221544E-01
25420,+2.85217189E-01
25421,+2.85212442E-01
25422,+2.85212312E-01
25423,+2.85209808E-01
25424,+2.85210069E-01
25425,+2.85212181E-01
25426,+2.85207435E-01
25427,+2.85202689E-01
25428,+2.85200837E-01
25429,+2.85197812E-01
25430,+2.85200707E-01
25431,+2.85211790E-01
25432,+2.85205062E-01
25433,+2.85202819E-01
25434,+2.85204670E-01
25435,+2.85202689E-01
25436,+2.85204931E-01
25437,+2.85197551E-01
25438,+2.85200837E-01
25439,+2.85197942E-01
25440,+2.85200446E-01
25441,+2.85205062E-01
25442,+2.85200446E-01
25443,+2.85186076E-01
25444,+2.85190692E-01
25445,+2.85191084E-01
25446,+2.85183442E-01
25447,+2.85190953E-01
25448,+2.85180939E-01
25449,+2.85185424E-01
25450,+2.85186468E-01
25451,+2.85178696E-01
25452,+2.85181330E-01
25453,+2.85178957E-01
25454,+2.85171968E-01
25455,+2.85181982E-01
25456,+2.85183312E-01
25457,+2.85181330E-01
25458,+2.85188710E-01
25459,+2.85176453E-01
25460,+2.85176975E-01
25461,+2.85174080E-01
25462,+2.85169203E-01
25463,+2.85181200E-01
25464,+2.85181721E-01
25465,+2.85172359E-01
25466,+2.85167091E-01
25467,+2.85171837E-01
25468,+2.85159711E-01
25469,+2.85160102E-01
25470,+2.85159841E-01
25471,+2.85159711E-01
25472,+2.85155486E-01
25473,+2.85162214E-01
25474,+2.85154834E-01
25475,+2.85154834E-01
25476,+2.85152982E-01
25477,+2.85155095E-01
25478,+2.85155356E-01
25479,+2.85164718E-01
25480,+2.85152852E-01
25481,+2.85155486E-01
25482,+2.85152330E-01
25483,+2.85162084E-01
25484,+2.85143229E-01
25485,+2.85153374E-01
25486,+2.85148366E-01
25487,+2.85150740E-01
25488,+2.85155486E-01
25489,+2.85140725E-01
25490,+2.85145472E-01
25491,+2.85143620E-01
25492,+2.85138352E-01
25493,+2.85133997E-01
25494,+2.85126225E-01
25495,+2.85138874E-01
25496,+2.85131232E-01
25497,+2.85138222E-01
25498,+2.85128990E-01
25499,+2.85131885E-01
25500,+2.85123852E-01
25501,+2.85126617E-01
25502,+2.85127269E-01
25503,+2.85129120E-01
25504,+2.85126356E-01
25505,+2.85126486E-01
25506,+2.85129511E-01
25507,+2.85129120E-01
25508,+2.85129511E-01
25509,+2.85121870E-01
25510,+2.85127138E-01
25511,+2.85126747E-01
25512,+2.85124504E-01
25513,+2.85119236E-01
25514,+2.85117385E-01
25515,+2.85115142E-01
25516,+2.85108022E-01
25517,+2.85110526E-01
25518,+2.85112638E-01
25519,+2.85104997E-01
25520,+2.85104867E-01
25521,+2.85110396E-01
25522,+2.85105649E-01
25523,+2.85105649E-01
25524,+2.85100642E-01
25525,+2.85102885E-01
25526,+2.85103146E-01
25527,+2.85103407E-01
25528,+2.85112508E-01
25529,+2.85100381E-01
25530,+2.85105258E-01
25531,+2.85105780E-01
25532,+2.85100642E-01
25533,+2.85098791E-01
25534,+2.85107762E-01
25535,+2.85098008E-01
25536,+2.85093131E-01
25537,+2.85091019E-01
25538,+2.85093653E-01
25539,+2.85086533E-01
25540,+2.85081657E-01
25541,+2.85089167E-01
25542,+2.85088907E-01
25543,+2.85076519E-01
25544,+2.85083899E-01
25545,+2.85081265E-01
25546,+2.85074146E-01
25547,+2.85074928E-01
25548,+2.85079936E-01
25549,+2.85076910E-01
25550,+2.85076910E-01
25551,+2.85081526E-01
25552,+2.85074276E-01
25553,+2.85077432E-01
25554,+2.85076910E-01
25555,+2.85079283E-01
25556,+2.85072033E-01
25557,+2.85074668E-01
25558,+2.85074407E-01
25559,+2.85074146E-01
25560,+2.85075059E-01
25561,+2.85067418E-01
25562,+2.85064914E-01
25563,+2.85061081E-01
25564,+2.85063063E-01
25565,+2.85060168E-01
25566,+2.85057664E-01
25567,+2.85053439E-01
25568,+2.85057273E-01
25569,+2.85050414E-01
25570,+2.85055291E-01
25571,+2.85050805E-01
25572,+2.85050284E-01
25573,+2.85053179E-01
25574,+2.85058316E-01
25575,+2.85055943E-01
25576,+2.85045929E-01
25577,+2.85053179E-01
25578,+2.85050544E-01
25579,+2.85050936E-01
25580,+2.85040791E-01
25581,+2.85053309E-01
25582,+2.85053179E-01
25583,+2.85050414E-01
25584,+2.85048432E-01
25585,+2.85041052E-01
25586,+2.85043816E-01
25587,+2.85036436E-01
25588,+2.85033541E-01
25589,+2.85034063E-01
25590,+2.85033932E-01
25591,+2.85033932E-01
25592,+2.85029447E-01
25593,+2.85034063E-01
25594,+2.85029186E-01
25595,+2.85024179E-01
25596,+2.85031950E-01
25597,+2.85032342E-01
25598,+2.85033932E-01
25599,+2.85029316E-01
25600,+2.85019563E-01
25601,+2.85024831E-01
25602,+2.85031820E-01
25603,+2.85019302E-01
25604,+2.85019824E-01
25605,+2.85026813E-01
25606,+2.85029447E-01
25607,+2.85020084E-01
25608,+2.85019693E-01
25609,+2.85014816E-01
25610,+2.85008219E-01
25611,+2.85005845E-01
25612,+2.85007827E-01
25613,+2.85008610E-01
25614,+2.85005585E-01
25615,+2.85008219E-01
25616,+2.85013356E-01
25617,+2.84998465E-01
25618,+2.85000838E-01
25619,+2.84998595E-01
25620,+2.85005585E-01
25621,+2.85001099E-01
25622,+2.85007958E-01
25623,+2.85005715E-01
25624,+2.85003211E-01
25625,+2.85003211E-01
25626,+2.85005324E-01
25627,+2.84993458E-01
25628,+2.84998074E-01
25629,+2.84996092E-01
25630,+2.84993458E-01
25631,+2.84991346E-01
25632,+2.84993588E-01
25633,+2.84984226E-01
25634,+2.84987121E-01
25635,+2.84983835E-01
25636,+2.84984226E-01
25637,+2.84984487E-01
25638,+2.84989364E-01
25639,+2.84982635E-01
25640,+2.84979610E-01
25641,+2.84970639E-01
25642,+2.84977106E-01
25643,+2.84979741E-01
25644,+2.84977498E-01
25645,+2.84972491E-01
25646,+2.84974472E-01
25647,+2.84981462E-01
25648,+2.84976976E-01
25649,+2.84974994E-01
25650,+2.84974864E-01
25651,+2.84972751E-01
25652,+2.84975385E-01
25653,+2.84977889E-01
25654,+2.84967744E-01
25655,+2.84967483E-01
25656,+2.84966023E-01
25657,+2.84965241E-01
25658,+2.84962998E-01
25659,+2.84958121E-01
25660,+2.84958251E-01
25661,+2.84957730E-01
25662,+2.84958512E-01
25663,+2.84950610E-01
25664,+2.84950610E-01
25665,+2.84948759E-01
25666,+2.84948628E-01
25667,+2.84953375E-01
25668,+2.84957991E-01
25669,+2.84951393E-01
25670,+2.84951002E-01
25671,+2.84950741E-01
25672,+2.84958382E-01
25673,+2.84944012E-01
25674,+2.84946255E-01
25675,+2.84944012E-01
25676,+2.84955878E-01
25677,+2.84939397E-01
25678,+2.84948889E-01
25679,+2.84939005E-01
25680,+2.84933868E-01
25681,+2.84934650E-01
25682,+2.84936893E-01
25683,+2.84937154E-01
25684,+2.84936893E-01
25685,+2.84929773E-01
25686,+2.84937284E-01
25687,+2.84934781E-01
25688,+2.84932147E-01
25689,+2.84934389E-01
25690,+2.84926618E-01
25691,+2.84927270E-01
25692,+2.84929382E-01
25693,+2.84936762E-01
25694,+2.84929252E-01
25695,+2.84926878E-01
25696,+2.84924636E-01
25697,+2.84920150E-01
25698,+2.84920150E-01
25699,+2.84923176E-01
25700,+2.84927270E-01
25701,+2.84927400E-01
25702,+2.84925549E-01
25703,+2.84915404E-01
25704,+2.84908937E-01
25705,+2.84905650E-01
25706,+2.84908806E-01
25707,+2.84906042E-01
25708,+2.84905650E-01
25709,+2.84903538E-01
25710,+2.84905520E-01
25711,+2.84903799E-01
25712,+2.84893915E-01
25713,+2.84901426E-01
25714,+2.84901295E-01
25715,+2.84903929E-01
25716,+2.84901034E-01
25717,+2.84900904E-01
25718,+2.84903929E-01
25719,+2.84900904E-01
25720,+2.84901034E-01
25721,+2.84896418E-01
25722,+2.84898922E-01
25723,+2.84901556E-01
25724,+2.84908806E-01
25725,+2.84898661E-01
25726,+2.84894045E-01
25727,+2.84885074E-01
25728,+2.84881527E-01
25729,+2.84884683E-01
25730,+2.84889038E-01
25731,+2.84889429E-01
25732,+2.84882179E-01
25733,+2.84877955E-01
25734,+2.84882179E-01
25735,+2.84877172E-01
25736,+2.84874929E-01
25737,+2.84872556E-01
25738,+2.84880328E-01
25739,+2.84879154E-01
25740,+2.84887056E-01
25741,+2.84884161E-01
25742,+2.84872687E-01
25743,+2.84877042E-01
25744,+2.84870314E-01
25745,+2.84872687E-01
25746,+2.84877172E-01
25747,+2.84877433E-01
25748,+2.84875321E-01
25749,+2.84870705E-01
25750,+2.84863064E-01
25751,+2.84858317E-01
25752,+2.84860951E-01
25753,+2.84858839E-01
25754,+2.84858969E-01
25755,+2.84857926E-01
25756,+2.84856205E-01
25757,+2.84853049E-01
25758,+2.84853962E-01
25759,+2.84846712E-01
25760,+2.84851459E-01
25761,+2.84850806E-01
25762,+2.84855944E-01
25763,+2.84853571E-01
25764,+2.84849216E-01
25765,+2.84849477E-01
25766,+2.84853701E-01
25767,+2.84843817E-01
25768,+2.84851067E-01
25769,+2.84844209E-01
25770,+2.84841966E-01
25771,+2.84851589E-01
25772,+2.84843687E-01
25773,+2.84842357E-01
25774,+2.84837220E-01
25775,+2.84837480E-01
25776,+2.84839201E-01
25777,+2.84831951E-01
25778,+2.84832473E-01
25779,+2.84832082E-01
25780,+2.84830230E-01
25781,+2.84827596E-01
25782,+2.84819694E-01
